Run ID,Episode,Fixed Reward,Threshold Reward,Adaptive (LSTM + QL) Reward,Adaptive (ARIMA + SARSA) Reward,Adaptive (Trans + PG) Reward,Adaptive (RF + Rule) Reward,Adaptive (LR + QL) Reward,Adaptive (LSTM + PPO) Reward,Adaptive (LSTM + DDPG) Reward
1,350,0.4965853037914095,1.0,0.9496585303791409,0.6232984819708033,0.4722740731082261,0.547270575063167,0.371591133866508,1.0,1.0
1,360,0.4965853037914095,1.0,1.0,0.6232984819708033,0.32159346589654736,0.5219279394272883,0.371591133866508,1.0,1.0
1,370,0.4965853037914095,1.0,1.0,0.6232984819708033,0.3465922998815277,0.4965853037914095,0.371591133866508,1.0,1.0
1,380,0.4965853037914095,1.0,1.0,0.6232984819708033,0.49761670874410485,0.5972682430331275,0.371591133866508,1.0,1.0
1,390,0.4965853037914095,1.0,1.0,0.5729570123499442,0.4722740731082261,0.5972682430331275,0.371591133866508,1.0,1.0
1,400,0.4965853037914095,1.0,1.0,0.6232984819708033,0.5226155427290852,0.5972682430331275,0.371591133866508,1.0,1.0
1,410,0.4965853037914095,1.0,1.0,0.6232984819708033,0.5979558463349245,0.5469267734122685,0.371591133866508,1.0,1.0
1,420,0.4965853037914095,1.0,0.8743182267733015,0.6232984819708033,0.42193260348736705,0.4965853037914095,0.371591133866508,1.0,1.0
1,430,0.4965853037914095,1.0,1.0,0.6232984819708033,0.3719349355174064,0.4965853037914095,0.371591133866508,1.0,1.0
1,440,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4472752391232458,0.4965853037914095,0.42193260348736705,1.0,1.0
1,450,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4469314374723474,0.4965853037914095,0.371591133866508,1.0,1.0
1,460,0.4965853037914095,1.0,1.0,0.6232984819708033,0.42227640513826553,0.4965853037914095,0.371591133866508,1.0,1.0
1,470,0.4965853037914095,1.0,0.8743182267733015,0.6232984819708033,0.5226155427290852,0.446587635821449,0.371591133866508,1.0,1.0
1,480,0.4965853037914095,1.0,1.0,0.6232984819708033,0.5226155427290852,0.446587635821449,0.371591133866508,1.0,1.0
1,490,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4972729070932064,0.4965853037914095,0.371591133866508,1.0,1.0
1,500,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4726178747591245,0.47158646980642926,0.371591133866508,1.0,1.0
1,510,0.4965853037914095,1.0,1.0,0.6232984819708033,0.5979558463349245,0.39658996785148826,0.371591133866508,1.0,1.0
1,520,0.4965853037914095,1.0,1.0,0.6232984819708033,0.5226155427290852,0.446587635821449,0.371591133866508,1.0,1.0
1,530,0.4965853037914095,1.0,1.0,0.6232984819708033,0.42227640513826553,0.39658996785148826,0.42193260348736705,1.0,1.0
1,540,0.4965853037914095,1.0,1.0,0.6232984819708033,0.6229546803199048,0.446587635821449,0.371591133866508,1.0,1.0
1,550,0.4965853037914095,1.0,1.0,0.6232984819708033,0.42227640513826553,0.5219279394272883,0.371591133866508,1.0,1.0
1,560,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4972729070932064,0.4465876358214489,0.371591133866508,1.0,1.0
1,570,0.4965853037914095,1.0,1.0,0.6232984819708033,0.39727757115328516,0.5972682430331275,0.3465922998815277,1.0,1.0
1,580,0.4965853037914095,1.0,1.0,0.5729570123499442,0.29659463191156704,0.4965853037914095,0.371591133866508,1.0,1.0
1,590,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4976167087441049,0.47158646980642926,0.371591133866508,1.0,1.0
1,600,0.4965853037914095,1.0,1.0,0.6232984819708033,0.3469361015324261,0.4965853037914095,0.371591133866508,1.0,1.0
1,610,0.4965853037914095,1.0,1.0,0.6232984819708033,0.5729570123499442,0.5469267734122685,0.371591133866508,1.0,1.0
1,620,0.4965853037914095,1.0,1.0,0.6232984819708033,0.6482973159557835,0.4965853037914095,0.371591133866508,1.0,1.0
1,630,0.4965853037914095,1.0,1.0,0.6232984819708033,0.3465922998815277,0.5972682430331275,0.371591133866508,1.0,1.0
1,640,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4976167087441049,0.5972682430331275,0.371591133866508,1.0,1.0
1,650,0.4965853037914095,1.0,1.0,0.6232984819708033,0.44727523912324585,0.5972682430331275,0.371591133866508,1.0,1.0
1,660,0.4965853037914095,1.0,1.0,0.6232984819708033,0.39693376950238674,0.5972682430331275,0.371591133866508,1.0,1.0
1,670,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4726178747591245,0.5972682430331275,0.371591133866508,1.0,1.0
1,680,0.4965853037914095,1.0,1.0,0.6232984819708033,0.5729570123499442,0.5972682430331275,0.42193260348736705,1.0,1.0
1,690,0.4965853037914095,1.0,1.0,0.6232984819708033,0.5979558463349245,0.6476097126539866,0.371591133866508,1.0,1.0
1,700,0.4965853037914095,1.0,1.0,0.6232984819708033,0.42193260348736705,0.5972682430331275,0.371591133866508,1.0,1.0
1,710,0.4965853037914095,1.0,1.0,0.6232984819708033,0.3719349355174064,0.6476097126539866,0.371591133866508,1.0,1.0
1,720,0.4965853037914095,1.0,1.0,0.5729570123499442,0.4472752391232458,0.5972682430331275,0.371591133866508,1.0,1.0
1,730,0.4965853037914095,1.0,1.0,0.547958178364964,0.39693376950238674,0.5219279394272883,0.371591133866508,1.0,1.0
1,740,0.4965853037914095,1.0,1.0,0.6986387855766426,0.44727523912324585,0.5972682430331275,0.371591133866508,1.0,1.0
1,750,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4722740731082261,0.4965853037914095,0.371591133866508,1.0,1.0
1,760,0.4965853037914095,1.0,1.0,0.6232984819708033,0.42193260348736705,0.6226108786690063,0.371591133866508,1.0,1.0
1,770,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4976167087441049,0.4965853037914095,0.371591133866508,1.0,1.0
1,780,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4722740731082261,0.5219279394272883,0.371591133866508,1.0,1.0
1,790,0.4965853037914095,1.0,0.8743182267733015,0.6232984819708033,0.5729570123499442,0.47158646980642926,0.371591133866508,1.0,1.0
1,800,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4722740731082261,0.47158646980642926,0.371591133866508,1.0,1.0
1,810,0.4965853037914095,1.0,1.0,0.6232984819708033,0.49761670874410485,0.4465876358214489,0.42193260348736705,1.0,1.0
1,820,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4472752391232458,0.4965853037914095,0.42193260348736705,1.0,1.0
1,830,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4722740731082261,0.371591133866508,0.371591133866508,1.0,1.0
1,840,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4976167087441049,0.4965853037914095,0.371591133866508,1.0,1.0
1,850,0.4965853037914095,1.0,0.8743182267733015,0.6232984819708033,0.44727523912324585,0.4469314374723474,0.371591133866508,1.0,1.0
1,860,0.4965853037914095,1.0,1.0,0.6232984819708033,0.3469361015324261,0.4465876358214489,0.371591133866508,1.0,1.0
1,870,0.4965853037914095,1.0,1.0,0.6232984819708033,0.3465922998815277,0.49692910544230806,0.371591133866508,1.0,1.0
1,880,0.4965853037914095,1.0,0.9496585303791409,0.6232984819708033,0.4972729070932064,0.446587635821449,0.371591133866508,1.0,1.0
1,890,0.4965853037914095,1.0,1.0,0.6232984819708033,0.39693376950238674,0.42158880183646863,0.371591133866508,0.9246596963941606,1.0
1,900,0.4965853037914095,1.0,1.0,0.6232984819708033,0.5726132106990457,0.42158880183646863,0.371591133866508,1.0,1.0
1,910,0.4965853037914095,1.0,1.0,0.6232984819708033,0.3719349355174064,0.4965853037914095,0.371591133866508,0.8489755911374228,1.0
1,920,0.4965853037914095,1.0,1.0,0.6232984819708033,0.5979558463349245,0.4965853037914095,0.371591133866508,0.9246596963941606,1.0
1,930,0.4965853037914095,1.0,1.0,0.6232984819708033,0.44727523912324585,0.5469267734122685,0.371591133866508,1.0,1.0
1,940,0.4965853037914095,1.0,1.0,0.6232984819708033,0.5979558463349246,0.47158646980642926,0.371591133866508,1.0,1.0
1,950,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4722740731082261,0.5972682430331275,0.371591133866508,1.0,1.0
1,960,0.4965853037914095,1.0,1.0,0.6232984819708033,0.39693376950238674,0.4465876358214489,0.371591133866508,1.0,1.0
1,970,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4469314374723473,0.5722694090481473,0.371591133866508,1.0,1.0
1,980,0.4965853037914095,1.0,1.0,0.6232984819708033,0.29659463191156704,0.6979511822748456,0.371591133866508,1.0,1.0
1,990,0.4965853037914095,1.0,1.0,0.6232984819708033,0.49761670874410485,0.5469267734122685,0.371591133866508,0.9496585303791409,1.0
1,1000,0.4965853037914095,1.0,1.0,0.6232984819708033,0.4976167087441049,0.4965853037914095,0.371591133866508,1.0,1.0
2,10,0.4965853037914095,1.0,0.6232984819708033,0.4972729070932064,0.6982949839257442,0.4965853037914095,0.9246596963941606,0.7486364535466032,0.5469267734122685
2,20,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6232984819708033,0.5469267734122685,1.0,0.9496585303791409,0.6979511822748456
2,30,0.4965853037914095,1.0,0.6232984819708033,0.5729570123499442,0.5729570123499442,0.547270575063167,0.9246596963941606,1.0,0.7482926518957047
2,40,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.773979089182482,0.5472705750631671,0.9496585303791409,0.9246596963941606,0.5469267734122686
2,50,0.4965853037914095,1.0,0.5729570123499442,0.6482973159557835,0.5729570123499442,0.5722694090481473,0.8993170607582819,1.0,0.4965853037914095
2,60,0.4965853037914095,1.0,0.5729570123499442,0.5729570123499442,0.5979558463349245,0.5972682430331275,0.9246596963941606,1.0,0.5972682430331275
2,70,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4722740731082261,0.47158646980642926,0.9496585303791409,1.0,0.6979511822748456
2,80,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6482973159557835,0.5469267734122685,0.9496585303791409,1.0,1.0
2,90,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6229546803199049,0.5722694090481473,0.9496585303791409,1.0,1.0
2,100,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4726178747591246,0.5972682430331275,1.0,1.0,1.0
2,110,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5979558463349245,0.4965853037914095,1.0,1.0,1.0
2,120,0.4965853037914095,1.0,0.6232984819708033,0.6986387855766426,0.6732961499407639,0.5469267734122685,1.0,1.0,1.0
2,130,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.7739790891824819,0.4965853037914095,1.0,1.0,1.0
2,140,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4726178747591245,0.47158646980642926,1.0,1.0,1.0
2,150,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.8493193927883214,0.547270575063167,1.0,1.0,1.0
2,160,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.7989779231674623,0.4965853037914095,1.0,1.0,1.0
2,170,0.4965853037914095,1.0,0.6232984819708033,0.5729570123499442,0.5729570123499442,0.4465876358214489,1.0,1.0,1.0
2,180,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4976167087441049,0.4465876358214489,1.0,1.0,1.0
2,190,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4722740731082261,0.47158646980642926,1.0,1.0,1.0
2,200,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.7486364535466032,0.4465876358214489,1.0,1.0,1.0
2,210,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6232984819708033,0.4465876358214489,1.0,1.0,1.0
2,220,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5226155427290852,0.47158646980642926,1.0,1.0,1.0
2,230,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6232984819708033,0.42158880183646863,1.0,1.0,1.0
2,240,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.547958178364964,0.4965853037914095,1.0,1.0,1.0
2,250,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6482973159557835,0.5219279394272883,1.0,1.0,1.0
2,260,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6482973159557835,0.4965853037914095,0.9496585303791409,1.0,1.0
2,270,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6482973159557835,0.5219279394272883,1.0,1.0,1.0
2,280,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5226155427290852,0.49692910544230795,0.9246596963941606,1.0,1.0
2,290,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.547958178364964,0.5469267734122686,1.0,1.0,1.0
2,300,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.7236376195616229,0.47158646980642926,1.0,1.0,1.0
2,310,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6232984819708033,0.5469267734122686,1.0,1.0,1.0
2,320,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6986387855766427,0.5219279394272883,1.0,1.0,1.0
2,330,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5726132106990457,0.47158646980642926,1.0,1.0,1.0
2,340,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5226155427290852,0.5469267734122685,1.0,1.0,1.0
2,350,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.39693376950238674,0.47158646980642926,1.0,1.0,1.0
2,360,0.4965853037914095,1.0,0.6232984819708033,0.5729570123499442,0.6732961499407638,0.4965853037914095,1.0,1.0,1.0
2,370,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6232984819708033,0.5219279394272882,1.0,1.0,1.0
2,380,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6986387855766426,0.5972682430331275,1.0,1.0,1.0
2,390,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5729570123499442,0.5219279394272882,1.0,1.0,1.0
2,400,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4722740731082261,0.5972682430331275,0.9496585303791409,1.0,1.0
2,410,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6232984819708033,0.6476097126539866,1.0,0.9496585303791409,1.0
2,420,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5479581783649639,0.5469267734122685,1.0,1.0,1.0
2,430,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5729570123499442,0.4965853037914095,1.0,1.0,1.0
2,440,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6482973159557835,0.5469267734122685,1.0,1.0,1.0
2,450,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.3719349355174064,0.4965853037914095,1.0,1.0,1.0
2,460,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6482973159557835,0.5469267734122685,1.0,1.0,1.0
2,470,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.44727523912324585,0.4965853037914095,1.0,1.0,1.0
2,480,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6229546803199049,0.5219279394272882,1.0,1.0,1.0
2,490,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6232984819708033,0.5972682430331275,1.0,1.0,1.0
2,500,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5729570123499442,0.4465876358214489,1.0,1.0,1.0
2,510,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6482973159557835,0.4465876358214489,1.0,1.0,1.0
2,520,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5726132106990457,0.42158880183646863,0.9496585303791409,1.0,1.0
2,530,0.4965853037914095,1.0,0.5729570123499442,0.6232984819708033,0.44727523912324585,0.42158880183646863,0.9246596963941606,1.0,1.0
2,540,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5979558463349245,0.47158646980642926,1.0,1.0,1.0
2,550,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5226155427290852,0.4965853037914095,1.0,1.0,1.0
2,560,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6732961499407639,0.4965853037914095,1.0,1.0,1.0
2,570,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6986387855766427,0.47158646980642926,1.0,1.0,1.0
2,580,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4976167087441049,0.42158880183646863,1.0,1.0,1.0
2,590,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.7989779231674623,0.4965853037914095,1.0,1.0,1.0
2,600,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4976167087441049,0.6476097126539866,1.0,1.0,1.0
2,610,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6232984819708033,0.4965853037914095,1.0,1.0,1.0
2,620,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5729570123499442,0.5219279394272883,1.0,1.0,1.0
2,630,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5979558463349245,0.5469267734122685,1.0,1.0,1.0
2,640,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6232984819708033,0.4965853037914095,1.0,1.0,1.0
2,650,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6482973159557835,0.6476097126539866,1.0,1.0,1.0
2,660,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4472752391232458,0.6476097126539866,1.0,1.0,1.0
2,670,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6986387855766426,0.6226108786690063,1.0,1.0,1.0
2,680,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.547958178364964,0.6729523482898654,1.0,1.0,1.0
2,690,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.7486364535466032,0.6476097126539866,1.0,1.0,1.0
2,700,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6986387855766426,0.5469267734122685,1.0,1.0,1.0
2,710,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5729570123499442,0.6476097126539866,1.0,1.0,1.0
2,720,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4976167087441049,0.5469267734122685,1.0,1.0,1.0
2,730,0.4965853037914095,1.0,0.6232984819708033,0.6482973159557835,0.5476143767140654,0.6476097126539866,1.0,1.0,1.0
2,740,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5729570123499442,0.6476097126539866,1.0,1.0,1.0
2,750,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6986387855766426,0.4965853037914095,1.0,1.0,1.0
2,760,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6229546803199049,0.5469267734122685,1.0,1.0,1.0
2,770,0.4965853037914095,1.0,0.5729570123499442,0.6232984819708033,0.42227640513826553,0.4965853037914095,0.9496585303791409,1.0,1.0
2,780,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.44727523912324585,0.5972682430331275,1.0,1.0,1.0
2,790,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5729570123499442,0.4965853037914095,0.9246596963941606,1.0,1.0
2,800,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6229546803199049,0.4965853037914095,1.0,1.0,1.0
2,810,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6232984819708033,0.5469267734122685,1.0,1.0,1.0
2,820,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5729570123499442,0.4965853037914095,1.0,1.0,1.0
2,830,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.39693376950238674,0.47158646980642926,1.0,1.0,0.9496585303791409
2,840,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5729570123499442,0.4465876358214489,0.9246596963941606,1.0,1.0
2,850,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5226155427290852,0.47158646980642926,1.0,1.0,1.0
2,860,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6732961499407638,0.4465876358214489,1.0,1.0,1.0
2,870,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.39727757115328516,0.4465876358214489,1.0,1.0,1.0
2,880,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6229546803199049,0.4465876358214489,1.0,1.0,1.0
2,890,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4726178747591245,0.5219279394272882,1.0,1.0,1.0
2,900,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5729570123499442,0.4465876358214489,1.0,1.0,1.0
2,910,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5979558463349245,0.4465876358214489,0.9496585303791409,1.0,1.0
2,920,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.547958178364964,0.47158646980642926,1.0,1.0,1.0
2,930,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6732961499407638,0.4965853037914095,0.9496585303791409,1.0,1.0
2,940,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.5226155427290852,0.5219279394272883,1.0,1.0,1.0
2,950,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6232984819708033,0.6226108786690063,1.0,1.0,1.0
2,960,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4976167087441049,0.5972682430331275,1.0,1.0,1.0
2,970,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.6482973159557835,0.47158646980642926,1.0,1.0,1.0
2,980,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4976167087441049,0.4965853037914095,1.0,1.0,1.0
2,990,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.7236376195616229,0.4965853037914095,1.0,1.0,1.0
2,1000,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.42227640513826553,0.5972682430331275,1.0,1.0,1.0
3,10,0.4965853037914095,1.0,0.7986341215165638,0.371591133866508,0.4972729070932065,0.4965853037914095,0.6732961499407638,0.4472752391232458,0.8489755911374228
3,20,0.4965853037914095,1.0,0.8743182267733015,0.4722740731082261,0.6229546803199049,0.4965853037914095,0.47158646980642926,0.39727757115328516,0.8489755911374228
3,30,0.4965853037914095,1.0,1.0,0.42193260348736705,0.42193260348736705,0.7482926518957047,0.4965853037914095,0.44727523912324585,0.8489755911374228
3,40,0.4965853037914095,1.0,1.0,0.371591133866508,0.4469314374723473,0.7482926518957047,0.4965853037914095,0.5729570123499442,0.7482926518957047
3,50,0.4965853037914095,1.0,1.0,0.371591133866508,0.4222764051382654,0.4965853037914095,0.4965853037914095,0.3465922998815277,0.8489755911374228
3,60,0.4965853037914095,1.0,1.0,0.371591133866508,0.6229546803199048,0.5469267734122686,0.4965853037914095,0.47227407310822606,0.8489755911374228
